사업장명,상세영업상태명,소재지전체주소,도로명전체주소,도로명우편번호,업종구분소분류,도,시,로
왕순이네(하모어촌계직영),영업,제주특별자치도 서귀포시 대정읍 하모리 646-20 모슬포항 여객선대합실,"제주특별자치도 서귀포시 대정읍 최남단해안로 120, 모슬포항 여객선대합실",63513.0,한식,제주특별자치도,서귀포시,대정읍
족발왕,영업,제주특별자치도 서귀포시 대정읍 하모리 560-7,제주특별자치도 서귀포시 대정읍 최남단해안로125번길 44,63513.0,한식,제주특별자치도,서귀포시,대정읍
바바라(Babara),영업,제주특별자치도 서귀포시 서귀동 424,"제주특별자치도 서귀포시 중정로 56, 2층 (서귀동)",63595.0,뷔페식,제주특별자치도,서귀포시,중정로
미미파스타,영업,제주특별자치도 서귀포시 남원읍 하례리 1689-2,제주특별자치도 서귀포시 남원읍 하례학림로 24,63607.0,경양식,제주특별자치도,서귀포시,남원읍
가파도에킴스,영업,제주특별자치도 서귀포시 대정읍 가파리 214,"제주특별자치도 서귀포시 대정읍 가파로 259, 1층",63514.0,분식,제주특별자치도,서귀포시,대정읍
만부식당,영업,제주특별자치도 서귀포시 서귀동 659-1,"제주특별자치도 서귀포시 칠십리로 40-6, 2층 (서귀동)",63596.0,한식,제주특별자치도,서귀포시,칠십리로
이스턴레스토랑,영업,제주특별자치도 서귀포시 서호동 1522-2,"제주특별자치도 서귀포시 서호중로 65, 1층 (서호동)",63568.0,뷔페식,제주특별자치도,서귀포시,서호중로
남문숯불바베큐성산점,영업,제주특별자치도 서귀포시 성산읍 고성리 1200-5,"제주특별자치도 서귀포시 성산읍 고성오조로 88-2, 1층",63639.0,한식,제주특별자치도,서귀포시,성산읍
금산삼계탕추어탕식당,영업,제주특별자치도 서귀포시 동홍동 431-2,"제주특별자치도 서귀포시 문부로 5-1, 1층 (동홍동)",63589.0,한식,제주특별자치도,서귀포시,문부로
와갱이,영업,제주특별자치도 서귀포시 성산읍 삼달리 1788-7,"제주특별자치도 서귀포시 성산읍 중산간동로 4330, 1층",63635.0,한식,제주특별자치도,서귀포시,성산읍
화인,영업,제주특별자치도 서귀포시 표선면 표선리 484,"제주특별자치도 서귀포시 표선면 표선동서로264번길 22, 1층",63629.0,일식,제주특별자치도,서귀포시,표선면
엠소마앤(&)엠단테성산점,영업,제주특별자치도 서귀포시 성산읍 성산리 392,"제주특별자치도 서귀포시 성산읍 성산등용로17번길 55, 7호 (제주 성산 리치유 클래시아)",63643.0,한식,제주특별자치도,서귀포시,성산읍
서귀포차,영업,제주특별자치도 서귀포시 강정동 172-12,"제주특별자치도 서귀포시 김정문화로 1, 1층 (강정동)",63566.0,한식,제주특별자치도,서귀포시,김정문화로
제주오설록티뮤지엄,영업,제주특별자치도 서귀포시 안덕면 서광리 1235-1,"제주특별자치도 서귀포시 안덕면 신화역사로 15, 주1동 1층",63521.0,한식,제주특별자치도,서귀포시,안덕면
이가네촌돼지,영업,제주특별자치도 서귀포시 대정읍 하모리 694,"제주특별자치도 서귀포시 대정읍 최남단해안로 69, 1층",63513.0,한식,제주특별자치도,서귀포시,대정읍
바다방,영업,제주특별자치도 서귀포시 성산읍 신산리 1177-3,"제주특별자치도 서귀포시 성산읍 일주동로 5177-20, 1층 1호",63634.0,분식,제주특별자치도,서귀포시,성산읍
내돈니돈,영업,제주특별자치도 서귀포시 법환동 748-1,"제주특별자치도 서귀포시 신서귀로 3, 상가동 지하 1층 B1호 (법환동)",63567.0,한식,제주특별자치도,서귀포시,신서귀로
게티하우스,영업,제주특별자치도 서귀포시 성산읍 난산리 2608-1,"제주특별자치도 서귀포시 성산읍 서성일로 506-15, 1층",63632.0,한식,제주특별자치도,서귀포시,성산읍
케이로컬2,영업,제주특별자치도 서귀포시 대정읍 하모리 621-1,"제주특별자치도 서귀포시 대정읍 하모백사로14번길 1, 1층",63513.0,한식,제주특별자치도,서귀포시,대정읍
헌이네닭발,영업,제주특별자치도 서귀포시 서귀동 315-7,"제주특별자치도 서귀포시 태평로335번길 25, 1층 (서귀동)",63592.0,한식,제주특별자치도,서귀포시,태평로335번길
히토리,영업,제주특별자치도 서귀포시 서홍동 280-11,"제주특별자치도 서귀포시 홍중로 108, 1층 (서홍동)",,일식,제주특별자치도,서귀포시,홍중로
하이숙성,영업,제주특별자치도 서귀포시 안덕면 사계리 226,"제주특별자치도 서귀포시 안덕면 사계북로 192, 101-102호",63528.0,한식,제주특별자치도,서귀포시,안덕면
해장전원,영업,제주특별자치도 서귀포시 보목동 1475-2,"제주특별자치도 서귀포시 칠십리로 384, 1층 (보목동)",63599.0,한식,제주특별자치도,서귀포시,칠십리로
우로,영업,제주특별자치도 서귀포시 서귀동 301-5,"제주특별자치도 서귀포시 천지로 58, 2층 (서귀동)",63593.0,한식,제주특별자치도,서귀포시,천지로
미엘(Miel),영업,제주특별자치도 서귀포시 대정읍 일과리 1307-1,"제주특별자치도 서귀포시 대정읍 일과대수로27번길 3, 1,2층",63504.0,패밀리레스트랑,제주특별자치도,서귀포시,대정읍
장터분식,영업,제주특별자치도 서귀포시 표선면 표선리 40-1,"제주특별자치도 서귀포시 표선면 민속해안로 631-34, 부6호",63629.0,분식,제주특별자치도,서귀포시,표선면
탐나치맥,영업,제주특별자치도 서귀포시 표선면 표선리 40-1,"제주특별자치도 서귀포시 표선면 민속해안로 631-34, 부87호",63629.0,호프/통닭,제주특별자치도,서귀포시,표선면
탐나치맥별관,영업,제주특별자치도 서귀포시 표선면 표선리 40-1,"제주특별자치도 서귀포시 표선면 민속해안로 631-34, 부7호",63629.0,호프/통닭,제주특별자치도,서귀포시,표선면
크라운홀덤펍,영업,제주특별자치도 서귀포시 대정읍 하모리 931-4,"제주특별자치도 서귀포시 대정읍 하모중앙로 75, 2층",63508.0,한식,제주특별자치도,서귀포시,대정읍
네그루식당,영업,제주특별자치도 서귀포시 표선면 표선리 40-29,"제주특별자치도 서귀포시 표선면 민속해안로 633-9, 1층",63629.0,한식,제주특별자치도,서귀포시,표선면
동광국수,영업,제주특별자치도 서귀포시 안덕면 동광리 885-4,"제주특별자치도 서귀포시 안덕면 동광로 222, 1층",63524.0,한식,제주특별자치도,서귀포시,안덕면
메이크썸치즈(Make some cheese),영업,제주특별자치도 서귀포시 법환동 282-1,"제주특별자치도 서귀포시 막숙포로40번길 5, 1층 (법환동)",63573.0,경양식,제주특별자치도,서귀포시,막숙포로40번길
삼산회관서귀포중앙점,영업,제주특별자치도 서귀포시 서귀동 297-20,제주특별자치도 서귀포시 중앙로 73 (서귀동),63592.0,한식,제주특별자치도,서귀포시,중앙로
기영이 숯불두마리치킨 서귀포성산점,영업,제주특별자치도 서귀포시 성산읍 성산리 392 제주 성산 리치유 클래시아,"제주특별자치도 서귀포시 성산읍 성산등용로17번길 55, A동 1층 16호 (제주 성산 리치유 클래시아)",63643.0,한식,제주특별자치도,서귀포시,성산읍
얼리블랙(Early black)2,영업,제주특별자치도 서귀포시 강정동 5009,"제주특별자치도 서귀포시 말질로 322, 2층 (강정동)",63563.0,한식,제주특별자치도,서귀포시,말질로
스카이식당,영업,제주특별자치도 서귀포시 성산읍 고성리 298-45,"제주특별자치도 서귀포시 성산읍 동류암로36번길 6, 지하1층",63640.0,한식,제주특별자치도,서귀포시,성산읍
스토리하우스,영업,제주특별자치도 서귀포시 서귀동 272-1,"제주특별자치도 서귀포시 중앙로48번길 32, 1층 (서귀동)",63591.0,한식,제주특별자치도,서귀포시,중앙로48번길
무명쿠키,영업,제주특별자치도 서귀포시 동홍동 482-17,"제주특별자치도 서귀포시 일주동로 8600, 1층 (동홍동)",63588.0,분식,제주특별자치도,서귀포시,일주동로
카페이디씨(cafe EDC),영업,제주특별자치도 서귀포시 성산읍 신천리 382,"제주특별자치도 서귀포시 성산읍 신천서로72번길 16-4, 1층",63637.0,경양식,제주특별자치도,서귀포시,성산읍
황칠수라곰탕본점,영업,제주특별자치도 서귀포시 남원읍 태흥리 312-1,"제주특별자치도 서귀포시 남원읍 일주동로 6804, A동",63617.0,한식,제주특별자치도,서귀포시,남원읍
돈백꽃서귀포점,영업,제주특별자치도 서귀포시 서귀동 315-8,"제주특별자치도 서귀포시 중정로 30, 1층 (서귀동)",63592.0,한식,제주특별자치도,서귀포시,중정로
산방산수두리보말칼국수,영업,제주특별자치도 서귀포시 안덕면 창천리 145-1,"제주특별자치도 서귀포시 안덕면 한창로 16, 1층",63532.0,한식,제주특별자치도,서귀포시,안덕면
사계어물전,영업,제주특별자치도 서귀포시 안덕면 사계리 2294-9,"제주특별자치도 서귀포시 안덕면 사계남로84번길 4-7, 1층",63528.0,한식,제주특별자치도,서귀포시,안덕면
닥터수육(Dr.SUYUK),영업,제주특별자치도 서귀포시 성산읍 성산리 149-1,"제주특별자치도 서귀포시 성산읍 일출로 265, 1층",63643.0,한식,제주특별자치도,서귀포시,성산읍
멍석,영업,제주특별자치도 서귀포시 표선면 표선리 607,"제주특별자치도 서귀포시 표선면 표선동서로 254-12, 1층 1호",63629.0,한식,제주특별자치도,서귀포시,표선면
사누끼참치우동,영업,제주특별자치도 서귀포시 동홍동 105-5,"제주특별자치도 서귀포시 동홍남로 67, 1층 (동홍동)",63587.0,일식,제주특별자치도,서귀포시,동홍남로
마지,영업,제주특별자치도 서귀포시 안덕면 화순리 333-8,"제주특별자치도 서귀포시 안덕면 화순로 96, 1층",63530.0,일식,제주특별자치도,서귀포시,안덕면
표선스낵,영업,제주특별자치도 서귀포시 표선면 표선리 631-1,"제주특별자치도 서귀포시 표선면 표선동서로 240-1, 1층",63629.0,뷔페식,제주특별자치도,서귀포시,표선면
다분한의도,영업,제주특별자치도 서귀포시 표선면 표선리 606,"제주특별자치도 서귀포시 표선면 표선중앙로 87, 1층",63629.0,분식,제주특별자치도,서귀포시,표선면
현아네흑돼지돈가스,영업,제주특별자치도 서귀포시 남원읍 위미리 1763-7,"제주특별자치도 서귀포시 남원읍 위미중앙로 187, 1층",63610.0,경양식,제주특별자치도,서귀포시,남원읍
메종드혁이네in표선,영업,제주특별자치도 서귀포시 표선면 표선리 640,제주특별자치도 서귀포시 표선면 표선중앙로96번길 13,63629.0,한식,제주특별자치도,서귀포시,표선면
올레보쌈,영업,제주특별자치도 서귀포시 서귀동 270-4,"제주특별자치도 서귀포시 동문로 38, 1층 (서귀동)",63591.0,한식,제주특별자치도,서귀포시,동문로
졔주,영업,제주특별자치도 서귀포시 남원읍 태흥리 536-3,"제주특별자치도 서귀포시 남원읍 태위로 937, 1층",63617.0,호프/통닭,제주특별자치도,서귀포시,남원읍
토평탕반,영업,제주특별자치도 서귀포시 토평동 1683-4,제주특별자치도 서귀포시 토평로148번길 24 (토평동),63603.0,한식,제주특별자치도,서귀포시,토평로148번길
강정해녀의집(강정동어촌계),영업,제주특별자치도 서귀포시 강정동 4968-4 지선,제주특별자치도 서귀포시 말질로 291 (강정동),63563.0,한식,제주특별자치도,서귀포시,말질로
위즐리베이글(Weasley Bagel),영업,제주특별자치도 서귀포시 서홍동 280-11,"제주특별자치도 서귀포시 홍중로 108, 1층 (서홍동)",,경양식,제주특별자치도,서귀포시,홍중로
전망대식당,영업,제주특별자치도 서귀포시 대정읍 가파리 268,"제주특별자치도 서귀포시 대정읍 가파로67번길 58, 제2동",63514.0,한식,제주특별자치도,서귀포시,대정읍
청주옥,영업,제주특별자치도 서귀포시 대정읍 하모리 940-5,제주특별자치도 서귀포시 대정읍 신영로 77-4,63507.0,한식,제주특별자치도,서귀포시,대정읍
동백반점,영업,제주특별자치도 서귀포시 상효동 1232-13,제주특별자치도 서귀포시 516로 537 (상효동),63582.0,중국식,제주특별자치도,서귀포시,516로
그래욜,영업,제주특별자치도 서귀포시 서귀동 492-1,"제주특별자치도 서귀포시 태평로371번길 16, 2층 (서귀동)",63595.0,일식,제주특별자치도,서귀포시,태평로371번길
풍로제주신화월드,영업,제주특별자치도 서귀포시 안덕면 서광리 산 35-16,"제주특별자치도 서귀포시 안덕면 신화역사로304번길 98, 신화월드 F003 1층",63521.0,식육(숯불구이),제주특별자치도,서귀포시,안덕면
